name,opponent_team_name,is_home,season,gameweek,team_name,position,y,y_Naive,y_LGBMRegressor_no_exog,y_LGBMRegressor_with_exog,y_LSTMWithReLU
Cheick Doucouré,Arsenal,False,24,21,Crystal Palace,MID,0.0,,,,
Chris Richards,Arsenal,False,24,21,Crystal Palace,DEF,0.0,,,,
David Ozoh,Arsenal,False,24,21,Crystal Palace,MID,1.0,,,,
Dean Henderson,Arsenal,False,24,21,Crystal Palace,GK,-2.0,,,,
Eberechi Eze,Arsenal,False,24,21,Crystal Palace,MID,2.0,,,,
Jean-Philippe Mateta,Arsenal,False,24,21,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Arsenal,False,24,21,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Arsenal,False,24,21,Crystal Palace,MID,2.0,,,,
Jesurun Rak-Sakyi,Arsenal,False,24,21,Crystal Palace,MID,0.0,,,,
Joel Ward,Arsenal,False,24,21,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Arsenal,False,24,21,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Arsenal,False,24,21,Crystal Palace,DEF,1.0,,,,
Matheus França de Oliveira,Arsenal,False,24,21,Crystal Palace,MID,1.0,,,,
Naouirou Ahamada,Arsenal,False,24,21,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Arsenal,False,24,21,Crystal Palace,DEF,1.0,,,,
Odsonne Edouard,Arsenal,False,24,21,Crystal Palace,FWD,0.0,,,,
Remi Matthews,Arsenal,False,24,21,Crystal Palace,GK,0.0,,,,
Rob Holding,Arsenal,False,24,21,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Arsenal,False,24,21,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Arsenal,False,24,21,Crystal Palace,DEF,0.0,,,,
Will Hughes,Arsenal,False,24,21,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Sheffield Utd,True,24,22,Crystal Palace,MID,0.0,,,,
Chris Richards,Sheffield Utd,True,24,22,Crystal Palace,DEF,1.0,,,,
Daniel Muñoz,Sheffield Utd,True,24,22,Crystal Palace,DEF,0.0,,,,
David Ozoh,Sheffield Utd,True,24,22,Crystal Palace,MID,1.0,,,,
Dean Henderson,Sheffield Utd,True,24,22,Crystal Palace,GK,2.0,,,,
Eberechi Eze,Sheffield Utd,True,24,22,Crystal Palace,MID,14.0,,,,
Jean-Philippe Mateta,Sheffield Utd,True,24,22,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Sheffield Utd,True,24,22,Crystal Palace,MID,1.0,,,,
Jeffrey Schlupp,Sheffield Utd,True,24,22,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,Sheffield Utd,True,24,22,Crystal Palace,MID,0.0,,,,
Joel Ward,Sheffield Utd,True,24,22,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Sheffield Utd,True,24,22,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Sheffield Utd,True,24,22,Crystal Palace,DEF,1.0,,,,
Matheus França de Oliveira,Sheffield Utd,True,24,22,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Sheffield Utd,True,24,22,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Sheffield Utd,True,24,22,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Sheffield Utd,True,24,22,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Sheffield Utd,True,24,22,Crystal Palace,GK,0.0,,,,
Rob Holding,Sheffield Utd,True,24,22,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Sheffield Utd,True,24,22,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Sheffield Utd,True,24,22,Crystal Palace,DEF,1.0,,,,
Will Hughes,Sheffield Utd,True,24,22,Crystal Palace,MID,2.0,,,,
Adam Wharton,Brighton,False,24,23,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Chris Richards,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Daniel Muñoz,Brighton,False,24,23,Crystal Palace,DEF,-1.0,,,,
David Ozoh,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Dean Henderson,Brighton,False,24,23,Crystal Palace,GK,0.0,,,,
Eberechi Eze,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Jean-Philippe Mateta,Brighton,False,24,23,Crystal Palace,FWD,6.0,,,,
Jefferson Lerma Solís,Brighton,False,24,23,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Brighton,False,24,23,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Joel Ward,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Brighton,False,24,23,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Brighton,False,24,23,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Brighton,False,24,23,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Brighton,False,24,23,Crystal Palace,GK,0.0,,,,
Rob Holding,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Brighton,False,24,23,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Brighton,False,24,23,Crystal Palace,DEF,0.0,,,,
Will Hughes,Brighton,False,24,23,Crystal Palace,MID,2.0,,,,
Adam Wharton,Chelsea,True,24,24,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Chris Richards,Chelsea,True,24,24,Crystal Palace,DEF,1.0,,,,
Daniel Muñoz,Chelsea,True,24,24,Crystal Palace,DEF,0.0,,,,
David Ozoh,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Dean Henderson,Chelsea,True,24,24,Crystal Palace,GK,1.0,,,,
Eberechi Eze,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Jean-Philippe Mateta,Chelsea,True,24,24,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Chelsea,True,24,24,Crystal Palace,MID,6.0,,,,
Jeffrey Schlupp,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Joel Ward,Chelsea,True,24,24,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Chelsea,True,24,24,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Chelsea,True,24,24,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Chelsea,True,24,24,Crystal Palace,MID,2.0,,,,
Naouirou Ahamada,Chelsea,True,24,24,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Chelsea,True,24,24,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Chelsea,True,24,24,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Chelsea,True,24,24,Crystal Palace,GK,0.0,,,,
Rob Holding,Chelsea,True,24,24,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Chelsea,True,24,24,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Chelsea,True,24,24,Crystal Palace,DEF,1.0,,,,
Will Hughes,Chelsea,True,24,24,Crystal Palace,MID,2.0,,,,
Adam Wharton,Everton,False,24,25,Crystal Palace,MID,3.0,,,,
Cheick Doucouré,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Chris Richards,Everton,False,24,25,Crystal Palace,DEF,2.0,,,,
Daniel Muñoz,Everton,False,24,25,Crystal Palace,DEF,2.0,,,,
David Ozoh,Everton,False,24,25,Crystal Palace,MID,1.0,,,,
Dean Henderson,Everton,False,24,25,Crystal Palace,GK,0.0,,,,
Eberechi Eze,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Jean-Philippe Mateta,Everton,False,24,25,Crystal Palace,FWD,5.0,,,,
Jefferson Lerma Solís,Everton,False,24,25,Crystal Palace,MID,1.0,,,,
Jeffrey Schlupp,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Joel Ward,Everton,False,24,25,Crystal Palace,DEF,2.0,,,,
Malcolm Ebiowei,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Everton,False,24,25,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Everton,False,24,25,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Everton,False,24,25,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Everton,False,24,25,Crystal Palace,FWD,2.0,,,,
Remi Matthews,Everton,False,24,25,Crystal Palace,GK,0.0,,,,
Rob Holding,Everton,False,24,25,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Everton,False,24,25,Crystal Palace,GK,3.0,,,,
Tyrick Mitchell,Everton,False,24,25,Crystal Palace,DEF,2.0,,,,
Will Hughes,Everton,False,24,25,Crystal Palace,MID,0.0,,,,
Adam Wharton,Burnley,True,24,26,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Chris Richards,Burnley,True,24,26,Crystal Palace,DEF,14.0,,,,
Daniel Muñoz,Burnley,True,24,26,Crystal Palace,DEF,7.0,,,,
David Ozoh,Burnley,True,24,26,Crystal Palace,MID,1.0,,,,
Dean Henderson,Burnley,True,24,26,Crystal Palace,GK,0.0,,,,
Eberechi Eze,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Jean-Philippe Mateta,Burnley,True,24,26,Crystal Palace,FWD,6.0,,,,
Jefferson Lerma Solís,Burnley,True,24,26,Crystal Palace,MID,3.0,,,,
Jeffrey Schlupp,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Joel Ward,Burnley,True,24,26,Crystal Palace,DEF,6.0,,,,
Malcolm Ebiowei,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Burnley,True,24,26,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Burnley,True,24,26,Crystal Palace,MID,7.0,,,,
Naouirou Ahamada,Burnley,True,24,26,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Burnley,True,24,26,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Burnley,True,24,26,Crystal Palace,FWD,2.0,,,,
Remi Matthews,Burnley,True,24,26,Crystal Palace,GK,0.0,,,,
Rob Holding,Burnley,True,24,26,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Burnley,True,24,26,Crystal Palace,GK,6.0,,,,
Tyrick Mitchell,Burnley,True,24,26,Crystal Palace,DEF,5.0,,,,
Will Hughes,Burnley,True,24,26,Crystal Palace,MID,0.0,,,,
Adam Wharton,Tottenham,False,24,27,Crystal Palace,MID,3.0,,,,
Cheick Doucouré,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Chris Richards,Tottenham,False,24,27,Crystal Palace,DEF,1.0,,,,
Daniel Muñoz,Tottenham,False,24,27,Crystal Palace,DEF,1.0,,,,
David Ozoh,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Dean Henderson,Tottenham,False,24,27,Crystal Palace,GK,0.0,,,,
Eberechi Eze,Tottenham,False,24,27,Crystal Palace,MID,8.0,,,,
Jean-Philippe Mateta,Tottenham,False,24,27,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Tottenham,False,24,27,Crystal Palace,MID,1.0,,,,
Jeffrey Schlupp,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Joel Ward,Tottenham,False,24,27,Crystal Palace,DEF,1.0,,,,
Malcolm Ebiowei,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Tottenham,False,24,27,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Tottenham,False,24,27,Crystal Palace,MID,1.0,,,,
Naouirou Ahamada,Tottenham,False,24,27,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Tottenham,False,24,27,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Tottenham,False,24,27,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Tottenham,False,24,27,Crystal Palace,GK,0.0,,,,
Rob Holding,Tottenham,False,24,27,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Tottenham,False,24,27,Crystal Palace,GK,1.0,,,,
Tyrick Mitchell,Tottenham,False,24,27,Crystal Palace,DEF,1.0,,,,
Will Hughes,Tottenham,False,24,27,Crystal Palace,MID,1.0,,,,
Adam Wharton,Luton,True,24,28,Crystal Palace,MID,3.0,,,,
Cheick Doucouré,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Chris Richards,Luton,True,24,28,Crystal Palace,DEF,2.0,,,,
Daniel Muñoz,Luton,True,24,28,Crystal Palace,DEF,4.0,,,,
David Ozoh,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Dean Henderson,Luton,True,24,28,Crystal Palace,GK,0.0,,,,
Eberechi Eze,Luton,True,24,28,Crystal Palace,MID,1.0,,,,
Jean-Philippe Mateta,Luton,True,24,28,Crystal Palace,FWD,8.0,,,,
Jefferson Lerma Solís,Luton,True,24,28,Crystal Palace,MID,3.0,,,,
Jeffrey Schlupp,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Joel Ward,Luton,True,24,28,Crystal Palace,DEF,2.0,,,,
Malcolm Ebiowei,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Luton,True,24,28,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Luton,True,24,28,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Luton,True,24,28,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Luton,True,24,28,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Luton,True,24,28,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Luton,True,24,28,Crystal Palace,GK,0.0,,,,
Rob Holding,Luton,True,24,28,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Luton,True,24,28,Crystal Palace,GK,2.0,,,,
Tyrick Mitchell,Luton,True,24,28,Crystal Palace,DEF,3.0,,,,
Will Hughes,Luton,True,24,28,Crystal Palace,MID,1.0,,,,
Adam Wharton,Nottingham,False,24,30,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Chris Richards,Nottingham,False,24,30,Crystal Palace,DEF,2.0,,,,
Daniel Muñoz,Nottingham,False,24,30,Crystal Palace,DEF,2.0,,,,
David Ozoh,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Dean Henderson,Nottingham,False,24,30,Crystal Palace,GK,3.0,,,,
Eberechi Eze,Nottingham,False,24,30,Crystal Palace,MID,5.0,,,,
Jean-Philippe Mateta,Nottingham,False,24,30,Crystal Palace,FWD,9.0,,,,
Jefferson Lerma Solís,Nottingham,False,24,30,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Jesurun Rak-Sakyi,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Joel Ward,Nottingham,False,24,30,Crystal Palace,DEF,2.0,,,,
Malcolm Ebiowei,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Nottingham,False,24,30,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Nottingham,False,24,30,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Nottingham,False,24,30,Crystal Palace,DEF,1.0,,,,
Odsonne Edouard,Nottingham,False,24,30,Crystal Palace,FWD,0.0,,,,
Remi Matthews,Nottingham,False,24,30,Crystal Palace,GK,0.0,,,,
Rob Holding,Nottingham,False,24,30,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Nottingham,False,24,30,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Nottingham,False,24,30,Crystal Palace,DEF,2.0,,,,
Will Hughes,Nottingham,False,24,30,Crystal Palace,MID,1.0,,,,
Adam Wharton,Bournemouth,False,24,31,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Bournemouth,False,24,31,Crystal Palace,MID,0.0,,,,
Chris Richards,Bournemouth,False,24,31,Crystal Palace,DEF,0.0,,,,
Daniel Muñoz,Bournemouth,False,24,31,Crystal Palace,DEF,2.0,,,,
David Ozoh,Bournemouth,False,24,31,Crystal Palace,MID,1.0,,,,
Dean Henderson,Bournemouth,False,24,31,Crystal Palace,GK,3.0,,,,
Eberechi Eze,Bournemouth,False,24,31,Crystal Palace,MID,2.0,,,,
Jean-Philippe Mateta,Bournemouth,False,24,31,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Bournemouth,False,24,31,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Bournemouth,False,24,31,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,Bournemouth,False,24,31,Crystal Palace,MID,0.0,,,,
Joel Ward,Bournemouth,False,24,31,Crystal Palace,DEF,2.0,,,,
Malcolm Ebiowei,Bournemouth,False,24,31,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Bournemouth,False,24,31,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Bournemouth,False,24,31,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Bournemouth,False,24,31,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Bournemouth,False,24,31,Crystal Palace,DEF,0.0,,,,
Odsonne Edouard,Bournemouth,False,24,31,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Bournemouth,False,24,31,Crystal Palace,GK,0.0,,,,
Rob Holding,Bournemouth,False,24,31,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Bournemouth,False,24,31,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Bournemouth,False,24,31,Crystal Palace,DEF,2.0,,,,
Will Hughes,Bournemouth,False,24,31,Crystal Palace,MID,2.0,,,,
Adam Wharton,Manchester City,True,24,32,Crystal Palace,MID,5.0,,,,
Cheick Doucouré,Manchester City,True,24,32,Crystal Palace,MID,0.0,,,,
Chris Richards,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
Daniel Muñoz,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
David Ozoh,Manchester City,True,24,32,Crystal Palace,MID,0.0,,,,
Dean Henderson,Manchester City,True,24,32,Crystal Palace,GK,1.0,,,,
Eberechi Eze,Manchester City,True,24,32,Crystal Palace,MID,2.0,,,,
Jean-Philippe Mateta,Manchester City,True,24,32,Crystal Palace,FWD,5.0,,,,
Jefferson Lerma Solís,Manchester City,True,24,32,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Manchester City,True,24,32,Crystal Palace,MID,4.0,,,,
Jesurun Rak-Sakyi,Manchester City,True,24,32,Crystal Palace,MID,0.0,,,,
Joel Ward,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Manchester City,True,24,32,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Manchester City,True,24,32,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Manchester City,True,24,32,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Manchester City,True,24,32,Crystal Palace,DEF,1.0,,,,
Odsonne Edouard,Manchester City,True,24,32,Crystal Palace,FWD,5.0,,,,
Remi Matthews,Manchester City,True,24,32,Crystal Palace,GK,0.0,,,,
Rob Holding,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Manchester City,True,24,32,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Manchester City,True,24,32,Crystal Palace,DEF,0.0,,,,
Will Hughes,Manchester City,True,24,32,Crystal Palace,MID,2.0,,,,
Adam Wharton,Liverpool,False,24,33,Crystal Palace,MID,3.0,,,,
Cheick Doucouré,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Chris Richards,Liverpool,False,24,33,Crystal Palace,DEF,0.0,,,,
Daniel Muñoz,Liverpool,False,24,33,Crystal Palace,DEF,6.0,,,,
David Ozoh,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Dean Henderson,Liverpool,False,24,33,Crystal Palace,GK,9.0,,,,
Eberechi Eze,Liverpool,False,24,33,Crystal Palace,MID,10.0,,,,
Jean-Philippe Mateta,Liverpool,False,24,33,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Liverpool,False,24,33,Crystal Palace,MID,2.0,,,,
Jeffrey Schlupp,Liverpool,False,24,33,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Joel Ward,Liverpool,False,24,33,Crystal Palace,DEF,1.0,,,,
Malcolm Ebiowei,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Liverpool,False,24,33,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Liverpool,False,24,33,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Liverpool,False,24,33,Crystal Palace,DEF,6.0,,,,
Odsonne Edouard,Liverpool,False,24,33,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Liverpool,False,24,33,Crystal Palace,GK,0.0,,,,
Rob Holding,Liverpool,False,24,33,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Liverpool,False,24,33,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Liverpool,False,24,33,Crystal Palace,DEF,12.0,,,,
Will Hughes,Liverpool,False,24,33,Crystal Palace,MID,3.0,,,,
Adam Wharton,West Ham,True,24,34,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Chris Richards,West Ham,True,24,34,Crystal Palace,DEF,1.0,,,,
Daniel Muñoz,West Ham,True,24,34,Crystal Palace,DEF,1.0,,,,
David Ozoh,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Dean Henderson,West Ham,True,24,34,Crystal Palace,GK,-1.0,,,,
Eberechi Eze,West Ham,True,24,34,Crystal Palace,MID,11.0,,,,
Jean-Philippe Mateta,West Ham,True,24,34,Crystal Palace,FWD,16.0,,,,
Jefferson Lerma Solís,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Jeffrey Schlupp,West Ham,True,24,34,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Joel Ward,West Ham,True,24,34,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Marc Guéhi,West Ham,True,24,34,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,West Ham,True,24,34,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,West Ham,True,24,34,Crystal Palace,DEF,1.0,,,,
Odsonne Edouard,West Ham,True,24,34,Crystal Palace,FWD,1.0,,,,
Remi Matthews,West Ham,True,24,34,Crystal Palace,GK,0.0,,,,
Rob Holding,West Ham,True,24,34,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,West Ham,True,24,34,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,West Ham,True,24,34,Crystal Palace,DEF,0.0,,,,
Will Hughes,West Ham,True,24,34,Crystal Palace,MID,4.0,,,,
Adam Wharton,Newcastle,True,24,34,Crystal Palace,MID,2.0,,,,
Cheick Doucouré,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Chris Richards,Newcastle,True,24,34,Crystal Palace,DEF,5.0,,,,
Daniel Muñoz,Newcastle,True,24,34,Crystal Palace,DEF,6.0,,,,
David Ozoh,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Dean Henderson,Newcastle,True,24,34,Crystal Palace,GK,6.0,,,,
Eberechi Eze,Newcastle,True,24,34,Crystal Palace,MID,3.0,,,,
Jean-Philippe Mateta,Newcastle,True,24,34,Crystal Palace,FWD,13.0,,,,
Jefferson Lerma Solís,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Jeffrey Schlupp,Newcastle,True,24,34,Crystal Palace,MID,1.0,,,,
Jesurun Rak-Sakyi,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Joel Ward,Newcastle,True,24,34,Crystal Palace,DEF,1.0,,,,
Malcolm Ebiowei,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Newcastle,True,24,34,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Newcastle,True,24,34,Crystal Palace,MID,0.0,,,,
Nathaniel Clyne,Newcastle,True,24,34,Crystal Palace,DEF,6.0,,,,
Odsonne Edouard,Newcastle,True,24,34,Crystal Palace,FWD,0.0,,,,
Remi Matthews,Newcastle,True,24,34,Crystal Palace,GK,0.0,,,,
Rob Holding,Newcastle,True,24,34,Crystal Palace,DEF,0.0,,,,
Sam Johnstone,Newcastle,True,24,34,Crystal Palace,GK,0.0,,,,
Tyrick Mitchell,Newcastle,True,24,34,Crystal Palace,DEF,6.0,,,,
Will Hughes,Newcastle,True,24,34,Crystal Palace,MID,8.0,,,,
Adam Wharton,Fulham,False,24,35,Crystal Palace,MID,8.0,,,,
Cheick Doucouré,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Chris Richards,Fulham,False,24,35,Crystal Palace,DEF,2.0,,,,
Daniel Muñoz,Fulham,False,24,35,Crystal Palace,DEF,2.0,,,,
David Ozoh,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Dean Henderson,Fulham,False,24,35,Crystal Palace,GK,2.0,,,,
Eberechi Eze,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Jean-Philippe Mateta,Fulham,False,24,35,Crystal Palace,FWD,2.0,,,,
Jefferson Lerma Solís,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Jeffrey Schlupp,Fulham,False,24,35,Crystal Palace,MID,9.0,,,,
Jesurun Rak-Sakyi,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Joel Ward,Fulham,False,24,35,Crystal Palace,DEF,0.0,,,,
Malcolm Ebiowei,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Marc Guéhi,Fulham,False,24,35,Crystal Palace,DEF,0.0,,,,
Matheus França de Oliveira,Fulham,False,24,35,Crystal Palace,MID,0.0,,,,
Naouirou Ahamada,Fulham,False,24,35,Crystal Palace,MID,1.0,,,,
Nathaniel Clyne,Fulham,False,24,35,Crystal Palace,DEF,2.0,,,,
Odsonne Edouard,Fulham,False,24,35,Crystal Palace,FWD,1.0,,,,
Remi Matthews,Fulham,False,24,35,Crystal Palace,GK,0.0,,,,
Rob Holding,Fulham,False,24,35,Crystal Palace,DEF,0.0,,,,
