name,opponent_team_name,is_home,season,gameweek,team_name,position,y,y_Naive,y_LGBMRegressor_no_exog,y_LGBMRegressor_with_exog,y_LSTMWithReLU
Alexis Mac Allister,Wolves,False,25,6,Liverpool,MID,,3.0,3.305319384361653,3.29358926571357,2.0
Alisson Ramses Becker,Wolves,False,25,6,Liverpool,GK,,7.0,2.7303196226465074,2.833858433086924,2.0
Andrew Robertson,Wolves,False,25,6,Liverpool,DEF,,6.0,3.5189189650928365,2.9435331990543325,1.0
Ben Doak,Wolves,False,25,6,Liverpool,MID,,0.0,0.7616571358252122,0.8633915664467219,0.0
Bobby Clark,Wolves,False,25,6,Liverpool,MID,,0.0,0.7018731211994844,1.0161291166188635,0.0
Caoimhin Kelleher,Wolves,False,25,6,Liverpool,GK,,0.0,1.9210856464496073,2.025830427456127,0.0
Cody Gakpo,Wolves,False,25,6,Liverpool,FWD,,0.0,3.163372635133163,2.593294529662729,1.0
Conor Bradley,Wolves,False,25,6,Liverpool,DEF,,1.0,2.6920479533609187,2.4699455908413896,0.0
Curtis Jones,Wolves,False,25,6,Liverpool,MID,,0.0,1.755182913191402,1.868965001052181,1.0
Darwin Núñez Ribeiro,Wolves,False,25,6,Liverpool,FWD,,0.0,2.7048384441686,3.5298282290918737,2.0
Diogo Teixeira da Silva,Wolves,False,25,6,Liverpool,MID,,8.0,2.4285389850000114,2.937358579809326,1.0
Dominik Szoboszlai,Wolves,False,25,6,Liverpool,MID,,7.0,2.9084924692262324,2.586428694379745,2.0
Endo Wataru,Wolves,False,25,6,Liverpool,MID,,0.0,0.24703097602976537,0.5059066616014898,0.0
Harvey Elliott,Wolves,False,25,6,Liverpool,MID,,0.0,3.4013927116724876,3.655855818917998,1.0
Ibrahima Konaté,Wolves,False,25,6,Liverpool,DEF,,1.0,1.850661671283153,2.147463647427607,1.0
James McConnell,Wolves,False,25,6,Liverpool,MID,,0.0,0.7661201117694312,0.8394245959532526,0.0
Jarell Quansah,Wolves,False,25,6,Liverpool,DEF,,1.0,3.4094812754470545,2.713640637449447,0.0
Joe Gomez,Wolves,False,25,6,Liverpool,DEF,,0.0,3.0445277520612284,2.552906134206884,1.0
Konstantinos Tsimikas,Wolves,False,25,6,Liverpool,DEF,,1.0,2.4842247230668133,2.34268786354549,0.0
Luis Díaz,Wolves,False,25,6,Liverpool,MID,,3.0,3.5644792175364133,3.766912438902476,3.0
Mohamed Salah,Wolves,False,25,6,Liverpool,MID,,14.0,6.551201532479268,6.780785145701999,5.0
Nathaniel Phillips,Wolves,False,25,6,Liverpool,DEF,,0.0,0.7616571358252122,0.9976537048815927,0.0
Rhys Williams,Wolves,False,25,6,Liverpool,DEF,,0.0,0.24703097602976537,0.37991587223107065,0.0
Ryan Gravenberch,Wolves,False,25,6,Liverpool,MID,,3.0,1.8501483520685027,2.277461050281684,1.0
Sepp van den Berg,Wolves,False,25,6,Liverpool,DEF,,0.0,0.7616571358252122,0.9976537048815927,0.0
Stefan Bajčetić Maquieira,Wolves,False,25,6,Liverpool,MID,,0.0,0.24703097602976537,0.5059066616014898,0.0
Trent Alexander-Arnold,Wolves,False,25,6,Liverpool,DEF,,8.0,3.0662653927244925,2.9576125417843113,1.0
Tyler Morton,Wolves,False,25,6,Liverpool,MID,,0.0,0.24703097602976537,0.5059066616014898,0.0
Virgil van Dijk,Wolves,False,25,6,Liverpool,DEF,,6.0,3.520009063298142,2.9080703230717773,2.0
Bernardo Veiga de Carvalho e Silva,Burnley,False,24,1,Manchester City,MID,3.0,,,,
Ederson Santana de Moraes,Burnley,False,24,1,Manchester City,GK,6.0,,,,
Erling Haaland,Burnley,False,24,1,Manchester City,FWD,13.0,,,,
Jack Grealish,Burnley,False,24,1,Manchester City,MID,0.0,,,,
James McAtee,Burnley,False,24,1,Manchester City,MID,1.0,,,,
John Stones,Burnley,False,24,1,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Burnley,False,24,1,Manchester City,DEF,1.0,,,,
Julián Álvarez,Burnley,False,24,1,Manchester City,FWD,5.0,,,,
Kevin De Bruyne,Burnley,False,24,1,Manchester City,MID,1.0,,,,
Kyle Walker,Burnley,False,24,1,Manchester City,DEF,6.0,,,,
Manuel Akanji,Burnley,False,24,1,Manchester City,DEF,6.0,,,,
Mateo Kovačić,Burnley,False,24,1,Manchester City,MID,3.0,,,,
Nathan Aké,Burnley,False,24,1,Manchester City,DEF,7.0,,,,
Oscar Bobb,Burnley,False,24,1,Manchester City,MID,0.0,,,,
Phil Foden,Burnley,False,24,1,Manchester City,MID,3.0,,,,
Rico Lewis,Burnley,False,24,1,Manchester City,DEF,6.0,,,,
Rúben Gato Alves Dias,Burnley,False,24,1,Manchester City,DEF,0.0,,,,
Scott Carson,Burnley,False,24,1,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Burnley,False,24,1,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Newcastle,True,24,2,Manchester City,MID,0.0,,,,
Ederson Santana de Moraes,Newcastle,True,24,2,Manchester City,GK,6.0,,,,
Erling Haaland,Newcastle,True,24,2,Manchester City,FWD,2.0,,,,
Jack Grealish,Newcastle,True,24,2,Manchester City,MID,3.0,,,,
James McAtee,Newcastle,True,24,2,Manchester City,MID,0.0,,,,
John Stones,Newcastle,True,24,2,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Newcastle,True,24,2,Manchester City,DEF,6.0,,,,
Julián Álvarez,Newcastle,True,24,2,Manchester City,FWD,7.0,,,,
Kevin De Bruyne,Newcastle,True,24,2,Manchester City,MID,0.0,,,,
Kyle Walker,Newcastle,True,24,2,Manchester City,DEF,6.0,,,,
Manuel Akanji,Newcastle,True,24,2,Manchester City,DEF,7.0,,,,
Mateo Kovačić,Newcastle,True,24,2,Manchester City,MID,3.0,,,,
Nathan Aké,Newcastle,True,24,2,Manchester City,DEF,0.0,,,,
Oscar Bobb,Newcastle,True,24,2,Manchester City,MID,0.0,,,,
Phil Foden,Newcastle,True,24,2,Manchester City,MID,9.0,,,,
Rico Lewis,Newcastle,True,24,2,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Newcastle,True,24,2,Manchester City,DEF,7.0,,,,
Scott Carson,Newcastle,True,24,2,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Newcastle,True,24,2,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Sheffield Utd,False,24,3,Manchester City,MID,2.0,,,,
Ederson Santana de Moraes,Sheffield Utd,False,24,3,Manchester City,GK,2.0,,,,
Erling Haaland,Sheffield Utd,False,24,3,Manchester City,FWD,4.0,,,,
Jack Grealish,Sheffield Utd,False,24,3,Manchester City,MID,7.0,,,,
James McAtee,Sheffield Utd,False,24,3,Manchester City,MID,0.0,,,,
John Stones,Sheffield Utd,False,24,3,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Sheffield Utd,False,24,3,Manchester City,DEF,2.0,,,,
Julián Álvarez,Sheffield Utd,False,24,3,Manchester City,FWD,2.0,,,,
Jérémy Doku,Sheffield Utd,False,24,3,Manchester City,MID,0.0,,,,
Kevin De Bruyne,Sheffield Utd,False,24,3,Manchester City,MID,0.0,,,,
Kyle Walker,Sheffield Utd,False,24,3,Manchester City,DEF,2.0,,,,
Manuel Akanji,Sheffield Utd,False,24,3,Manchester City,DEF,0.0,,,,
Mateo Kovačić,Sheffield Utd,False,24,3,Manchester City,MID,2.0,,,,
Nathan Aké,Sheffield Utd,False,24,3,Manchester City,DEF,2.0,,,,
Oscar Bobb,Sheffield Utd,False,24,3,Manchester City,MID,0.0,,,,
Phil Foden,Sheffield Utd,False,24,3,Manchester City,MID,4.0,,,,
Rico Lewis,Sheffield Utd,False,24,3,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Sheffield Utd,False,24,3,Manchester City,DEF,2.0,,,,
Scott Carson,Sheffield Utd,False,24,3,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Sheffield Utd,False,24,3,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Fulham,True,24,4,Manchester City,MID,0.0,,,,
Ederson Santana de Moraes,Fulham,True,24,4,Manchester City,GK,3.0,,,,
Erling Haaland,Fulham,True,24,4,Manchester City,FWD,20.0,,,,
Jack Grealish,Fulham,True,24,4,Manchester City,MID,0.0,,,,
James McAtee,Fulham,True,24,4,Manchester City,MID,0.0,,,,
John Stones,Fulham,True,24,4,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Fulham,True,24,4,Manchester City,DEF,0.0,,,,
Julián Álvarez,Fulham,True,24,4,Manchester City,FWD,14.0,,,,
Jérémy Doku,Fulham,True,24,4,Manchester City,MID,2.0,,,,
Kevin De Bruyne,Fulham,True,24,4,Manchester City,MID,0.0,,,,
Kyle Walker,Fulham,True,24,4,Manchester City,DEF,2.0,,,,
Manuel Akanji,Fulham,True,24,4,Manchester City,DEF,2.0,,,,
Mateo Kovačić,Fulham,True,24,4,Manchester City,MID,2.0,,,,
Matheus Luiz Nunes,Fulham,True,24,4,Manchester City,MID,0.0,,,,
Nathan Aké,Fulham,True,24,4,Manchester City,DEF,8.0,,,,
Oscar Bobb,Fulham,True,24,4,Manchester City,MID,1.0,,,,
Phil Foden,Fulham,True,24,4,Manchester City,MID,5.0,,,,
Rico Lewis,Fulham,True,24,4,Manchester City,DEF,1.0,,,,
Rúben Gato Alves Dias,Fulham,True,24,4,Manchester City,DEF,2.0,,,,
Scott Carson,Fulham,True,24,4,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Fulham,True,24,4,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,West Ham,False,24,5,Manchester City,MID,13.0,,,,
Ederson Santana de Moraes,West Ham,False,24,5,Manchester City,GK,2.0,,,,
Erling Haaland,West Ham,False,24,5,Manchester City,FWD,6.0,,,,
Jack Grealish,West Ham,False,24,5,Manchester City,MID,0.0,,,,
John Stones,West Ham,False,24,5,Manchester City,DEF,0.0,,,,
Joško Gvardiol,West Ham,False,24,5,Manchester City,DEF,1.0,,,,
Julián Álvarez,West Ham,False,24,5,Manchester City,FWD,9.0,,,,
Jérémy Doku,West Ham,False,24,5,Manchester City,MID,9.0,,,,
Kevin De Bruyne,West Ham,False,24,5,Manchester City,MID,0.0,,,,
Kyle Walker,West Ham,False,24,5,Manchester City,DEF,2.0,,,,
Manuel Akanji,West Ham,False,24,5,Manchester City,DEF,2.0,,,,
Mateo Kovačić,West Ham,False,24,5,Manchester City,MID,0.0,,,,
Matheus Luiz Nunes,West Ham,False,24,5,Manchester City,MID,1.0,,,,
Nathan Aké,West Ham,False,24,5,Manchester City,DEF,1.0,,,,
Oscar Bobb,West Ham,False,24,5,Manchester City,MID,1.0,,,,
Phil Foden,West Ham,False,24,5,Manchester City,MID,2.0,,,,
Rico Lewis,West Ham,False,24,5,Manchester City,DEF,1.0,,,,
Rúben Gato Alves Dias,West Ham,False,24,5,Manchester City,DEF,2.0,,,,
Scott Carson,West Ham,False,24,5,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,West Ham,False,24,5,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Nottingham,True,24,6,Manchester City,MID,0.0,,,,
Ederson Santana de Moraes,Nottingham,True,24,6,Manchester City,GK,6.0,,,,
Erling Haaland,Nottingham,True,24,6,Manchester City,FWD,6.0,,,,
Jack Grealish,Nottingham,True,24,6,Manchester City,MID,0.0,,,,
John Stones,Nottingham,True,24,6,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Nottingham,True,24,6,Manchester City,DEF,7.0,,,,
Julián Álvarez,Nottingham,True,24,6,Manchester City,FWD,1.0,,,,
Jérémy Doku,Nottingham,True,24,6,Manchester City,MID,1.0,,,,
Kevin De Bruyne,Nottingham,True,24,6,Manchester City,MID,0.0,,,,
Kyle Walker,Nottingham,True,24,6,Manchester City,DEF,11.0,,,,
Manuel Akanji,Nottingham,True,24,6,Manchester City,DEF,5.0,,,,
Mateo Kovačić,Nottingham,True,24,6,Manchester City,MID,0.0,,,,
Matheus Luiz Nunes,Nottingham,True,24,6,Manchester City,MID,6.0,,,,
Nathan Aké,Nottingham,True,24,6,Manchester City,DEF,1.0,,,,
Oscar Bobb,Nottingham,True,24,6,Manchester City,MID,0.0,,,,
Phil Foden,Nottingham,True,24,6,Manchester City,MID,11.0,,,,
Rico Lewis,Nottingham,True,24,6,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Nottingham,True,24,6,Manchester City,DEF,6.0,,,,
Scott Carson,Nottingham,True,24,6,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Nottingham,True,24,6,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Wolves,False,24,7,Manchester City,MID,0.0,,,,
Ederson Santana de Moraes,Wolves,False,24,7,Manchester City,GK,1.0,,,,
Erling Haaland,Wolves,False,24,7,Manchester City,FWD,2.0,,,,
Jack Grealish,Wolves,False,24,7,Manchester City,MID,1.0,,,,
John Stones,Wolves,False,24,7,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Wolves,False,24,7,Manchester City,DEF,0.0,,,,
Julián Álvarez,Wolves,False,24,7,Manchester City,FWD,8.0,,,,
Jérémy Doku,Wolves,False,24,7,Manchester City,MID,1.0,,,,
Kevin De Bruyne,Wolves,False,24,7,Manchester City,MID,0.0,,,,
Kyle Walker,Wolves,False,24,7,Manchester City,DEF,0.0,,,,
Manuel Akanji,Wolves,False,24,7,Manchester City,DEF,1.0,,,,
Mateo Kovačić,Wolves,False,24,7,Manchester City,MID,1.0,,,,
Matheus Luiz Nunes,Wolves,False,24,7,Manchester City,MID,1.0,,,,
Nathan Aké,Wolves,False,24,7,Manchester City,DEF,1.0,,,,
Oscar Bobb,Wolves,False,24,7,Manchester City,MID,4.0,,,,
Phil Foden,Wolves,False,24,7,Manchester City,MID,2.0,,,,
Rico Lewis,Wolves,False,24,7,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Wolves,False,24,7,Manchester City,DEF,-1.0,,,,
Scott Carson,Wolves,False,24,7,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Wolves,False,24,7,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Arsenal,False,24,8,Manchester City,MID,1.0,,,,
Ederson Santana de Moraes,Arsenal,False,24,8,Manchester City,GK,1.0,,,,
Erling Haaland,Arsenal,False,24,8,Manchester City,FWD,2.0,,,,
Jack Grealish,Arsenal,False,24,8,Manchester City,MID,0.0,,,,
John Stones,Arsenal,False,24,8,Manchester City,DEF,1.0,,,,
Joško Gvardiol,Arsenal,False,24,8,Manchester City,DEF,2.0,,,,
Julián Álvarez,Arsenal,False,24,8,Manchester City,FWD,2.0,,,,
Jérémy Doku,Arsenal,False,24,8,Manchester City,MID,1.0,,,,
Kevin De Bruyne,Arsenal,False,24,8,Manchester City,MID,0.0,,,,
Kyle Walker,Arsenal,False,24,8,Manchester City,DEF,2.0,,,,
Manuel Akanji,Arsenal,False,24,8,Manchester City,DEF,0.0,,,,
Mateo Kovačić,Arsenal,False,24,8,Manchester City,MID,2.0,,,,
Matheus Luiz Nunes,Arsenal,False,24,8,Manchester City,MID,1.0,,,,
Nathan Aké,Arsenal,False,24,8,Manchester City,DEF,2.0,,,,
Oscar Bobb,Arsenal,False,24,8,Manchester City,MID,0.0,,,,
Phil Foden,Arsenal,False,24,8,Manchester City,MID,2.0,,,,
Rico Lewis,Arsenal,False,24,8,Manchester City,DEF,6.0,,,,
Rúben Gato Alves Dias,Arsenal,False,24,8,Manchester City,DEF,2.0,,,,
Scott Carson,Arsenal,False,24,8,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Arsenal,False,24,8,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Brighton,True,24,9,Manchester City,MID,2.0,,,,
Ederson Santana de Moraes,Brighton,True,24,9,Manchester City,GK,0.0,,,,
Erling Haaland,Brighton,True,24,9,Manchester City,FWD,8.0,,,,
Jack Grealish,Brighton,True,24,9,Manchester City,MID,0.0,,,,
John Stones,Brighton,True,24,9,Manchester City,DEF,2.0,,,,
Joško Gvardiol,Brighton,True,24,9,Manchester City,DEF,2.0,,,,
Julián Álvarez,Brighton,True,24,9,Manchester City,FWD,9.0,,,,
Jérémy Doku,Brighton,True,24,9,Manchester City,MID,6.0,,,,
Kevin De Bruyne,Brighton,True,24,9,Manchester City,MID,0.0,,,,
Kyle Walker,Brighton,True,24,9,Manchester City,DEF,2.0,,,,
Manuel Akanji,Brighton,True,24,9,Manchester City,DEF,-1.0,,,,
Mateo Kovačić,Brighton,True,24,9,Manchester City,MID,0.0,,,,
Matheus Luiz Nunes,Brighton,True,24,9,Manchester City,MID,0.0,,,,
Nathan Aké,Brighton,True,24,9,Manchester City,DEF,1.0,,,,
Oscar Bobb,Brighton,True,24,9,Manchester City,MID,0.0,,,,
Phil Foden,Brighton,True,24,9,Manchester City,MID,2.0,,,,
Rico Lewis,Brighton,True,24,9,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Brighton,True,24,9,Manchester City,DEF,1.0,,,,
Scott Carson,Brighton,True,24,9,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Brighton,True,24,9,Manchester City,GK,2.0,,,,
Bernardo Veiga de Carvalho e Silva,Manchester Utd,False,24,10,Manchester City,MID,7.0,,,,
Ederson Santana de Moraes,Manchester Utd,False,24,10,Manchester City,GK,7.0,,,,
Erling Haaland,Manchester Utd,False,24,10,Manchester City,FWD,16.0,,,,
Jack Grealish,Manchester Utd,False,24,10,Manchester City,MID,3.0,,,,
John Stones,Manchester Utd,False,24,10,Manchester City,DEF,6.0,,,,
Joško Gvardiol,Manchester Utd,False,24,10,Manchester City,DEF,6.0,,,,
Julián Álvarez,Manchester Utd,False,24,10,Manchester City,FWD,2.0,,,,
Jérémy Doku,Manchester Utd,False,24,10,Manchester City,MID,1.0,,,,
Kevin De Bruyne,Manchester Utd,False,24,10,Manchester City,MID,0.0,,,,
Kyle Walker,Manchester Utd,False,24,10,Manchester City,DEF,8.0,,,,
Manuel Akanji,Manchester Utd,False,24,10,Manchester City,DEF,0.0,,,,
Mateo Kovačić,Manchester Utd,False,24,10,Manchester City,MID,1.0,,,,
Matheus Luiz Nunes,Manchester Utd,False,24,10,Manchester City,MID,0.0,,,,
Nathan Aké,Manchester Utd,False,24,10,Manchester City,DEF,0.0,,,,
Oscar Bobb,Manchester Utd,False,24,10,Manchester City,MID,0.0,,,,
Phil Foden,Manchester Utd,False,24,10,Manchester City,MID,7.0,,,,
Rico Lewis,Manchester Utd,False,24,10,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Manchester Utd,False,24,10,Manchester City,DEF,6.0,,,,
Scott Carson,Manchester Utd,False,24,10,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Manchester Utd,False,24,10,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Bournemouth,True,24,11,Manchester City,MID,14.0,,,,
Ederson Santana de Moraes,Bournemouth,True,24,11,Manchester City,GK,2.0,,,,
Erling Haaland,Bournemouth,True,24,11,Manchester City,FWD,1.0,,,,
Jack Grealish,Bournemouth,True,24,11,Manchester City,MID,0.0,,,,
John Stones,Bournemouth,True,24,11,Manchester City,DEF,6.0,,,,
Joško Gvardiol,Bournemouth,True,24,11,Manchester City,DEF,0.0,,,,
Julián Álvarez,Bournemouth,True,24,11,Manchester City,FWD,2.0,,,,
Jérémy Doku,Bournemouth,True,24,11,Manchester City,MID,22.0,,,,
Kevin De Bruyne,Bournemouth,True,24,11,Manchester City,MID,0.0,,,,
Kyle Walker,Bournemouth,True,24,11,Manchester City,DEF,2.0,,,,
Manuel Akanji,Bournemouth,True,24,11,Manchester City,DEF,8.0,,,,
Mateo Kovačić,Bournemouth,True,24,11,Manchester City,MID,2.0,,,,
Matheus Luiz Nunes,Bournemouth,True,24,11,Manchester City,MID,1.0,,,,
Nathan Aké,Bournemouth,True,24,11,Manchester City,DEF,9.0,,,,
Oscar Bobb,Bournemouth,True,24,11,Manchester City,MID,4.0,,,,
Phil Foden,Bournemouth,True,24,11,Manchester City,MID,6.0,,,,
Rico Lewis,Bournemouth,True,24,11,Manchester City,DEF,1.0,,,,
Rúben Gato Alves Dias,Bournemouth,True,24,11,Manchester City,DEF,0.0,,,,
Scott Carson,Bournemouth,True,24,11,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Bournemouth,True,24,11,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Chelsea,False,24,12,Manchester City,MID,7.0,,,,
Ederson Santana de Moraes,Chelsea,False,24,12,Manchester City,GK,1.0,,,,
Erling Haaland,Chelsea,False,24,12,Manchester City,FWD,16.0,,,,
Jack Grealish,Chelsea,False,24,12,Manchester City,MID,0.0,,,,
John Stones,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Julián Álvarez,Chelsea,False,24,12,Manchester City,FWD,5.0,,,,
Jérémy Doku,Chelsea,False,24,12,Manchester City,MID,0.0,,,,
Kevin De Bruyne,Chelsea,False,24,12,Manchester City,MID,0.0,,,,
Kyle Walker,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Manuel Akanji,Chelsea,False,24,12,Manchester City,DEF,6.0,,,,
Mateo Kovačić,Chelsea,False,24,12,Manchester City,MID,1.0,,,,
Matheus Luiz Nunes,Chelsea,False,24,12,Manchester City,MID,0.0,,,,
Nathan Aké,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Oscar Bobb,Chelsea,False,24,12,Manchester City,MID,0.0,,,,
Phil Foden,Chelsea,False,24,12,Manchester City,MID,2.0,,,,
Rico Lewis,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Chelsea,False,24,12,Manchester City,DEF,0.0,,,,
Scott Carson,Chelsea,False,24,12,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Chelsea,False,24,12,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Liverpool,True,24,13,Manchester City,MID,1.0,,,,
Ederson Santana de Moraes,Liverpool,True,24,13,Manchester City,GK,2.0,,,,
Erling Haaland,Liverpool,True,24,13,Manchester City,FWD,7.0,,,,
Jack Grealish,Liverpool,True,24,13,Manchester City,MID,0.0,,,,
John Stones,Liverpool,True,24,13,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Liverpool,True,24,13,Manchester City,DEF,0.0,,,,
Julián Álvarez,Liverpool,True,24,13,Manchester City,FWD,2.0,,,,
Jérémy Doku,Liverpool,True,24,13,Manchester City,MID,5.0,,,,
Kevin De Bruyne,Liverpool,True,24,13,Manchester City,MID,0.0,,,,
Kyle Walker,Liverpool,True,24,13,Manchester City,DEF,2.0,,,,
Manuel Akanji,Liverpool,True,24,13,Manchester City,DEF,2.0,,,,
Mateo Kovačić,Liverpool,True,24,13,Manchester City,MID,0.0,,,,
Matheus Luiz Nunes,Liverpool,True,24,13,Manchester City,MID,0.0,,,,
Nathan Aké,Liverpool,True,24,13,Manchester City,DEF,7.0,,,,
Oscar Bobb,Liverpool,True,24,13,Manchester City,MID,0.0,,,,
Phil Foden,Liverpool,True,24,13,Manchester City,MID,2.0,,,,
Rico Lewis,Liverpool,True,24,13,Manchester City,DEF,0.0,,,,
Rúben Gato Alves Dias,Liverpool,True,24,13,Manchester City,DEF,2.0,,,,
Scott Carson,Liverpool,True,24,13,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Liverpool,True,24,13,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Tottenham,True,24,14,Manchester City,MID,2.0,,,,
Ederson Santana de Moraes,Tottenham,True,24,14,Manchester City,GK,1.0,,,,
Erling Haaland,Tottenham,True,24,14,Manchester City,FWD,7.0,,,,
Jack Grealish,Tottenham,True,24,14,Manchester City,MID,5.0,,,,
John Stones,Tottenham,True,24,14,Manchester City,DEF,0.0,,,,
Joško Gvardiol,Tottenham,True,24,14,Manchester City,DEF,0.0,,,,
Julián Álvarez,Tottenham,True,24,14,Manchester City,FWD,5.0,,,,
Jérémy Doku,Tottenham,True,24,14,Manchester City,MID,1.0,,,,
Kevin De Bruyne,Tottenham,True,24,14,Manchester City,MID,0.0,,,,
Kyle Walker,Tottenham,True,24,14,Manchester City,DEF,1.0,,,,
Manuel Akanji,Tottenham,True,24,14,Manchester City,DEF,1.0,,,,
Mateo Kovačić,Tottenham,True,24,14,Manchester City,MID,1.0,,,,
Matheus Luiz Nunes,Tottenham,True,24,14,Manchester City,MID,0.0,,,,
Nathan Aké,Tottenham,True,24,14,Manchester City,DEF,1.0,,,,
Oscar Bobb,Tottenham,True,24,14,Manchester City,MID,0.0,,,,
Phil Foden,Tottenham,True,24,14,Manchester City,MID,9.0,,,,
Rico Lewis,Tottenham,True,24,14,Manchester City,DEF,1.0,,,,
Rúben Gato Alves Dias,Tottenham,True,24,14,Manchester City,DEF,1.0,,,,
Scott Carson,Tottenham,True,24,14,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Tottenham,True,24,14,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Aston Villa,False,24,15,Manchester City,MID,2.0,,,,
Ederson Santana de Moraes,Aston Villa,False,24,15,Manchester City,GK,4.0,,,,
Erling Haaland,Aston Villa,False,24,15,Manchester City,FWD,2.0,,,,
Jack Grealish,Aston Villa,False,24,15,Manchester City,MID,0.0,,,,
John Stones,Aston Villa,False,24,15,Manchester City,DEF,1.0,,,,
Joško Gvardiol,Aston Villa,False,24,15,Manchester City,DEF,2.0,,,,
Julián Álvarez,Aston Villa,False,24,15,Manchester City,FWD,2.0,,,,
Jérémy Doku,Aston Villa,False,24,15,Manchester City,MID,0.0,,,,
Kevin De Bruyne,Aston Villa,False,24,15,Manchester City,MID,0.0,,,,
Kyle Walker,Aston Villa,False,24,15,Manchester City,DEF,2.0,,,,
Manuel Akanji,Aston Villa,False,24,15,Manchester City,DEF,2.0,,,,
Mateo Kovačić,Aston Villa,False,24,15,Manchester City,MID,1.0,,,,
Matheus Luiz Nunes,Aston Villa,False,24,15,Manchester City,MID,1.0,,,,
Nathan Aké,Aston Villa,False,24,15,Manchester City,DEF,0.0,,,,
Oscar Bobb,Aston Villa,False,24,15,Manchester City,MID,1.0,,,,
Phil Foden,Aston Villa,False,24,15,Manchester City,MID,3.0,,,,
Rico Lewis,Aston Villa,False,24,15,Manchester City,DEF,5.0,,,,
Rúben Gato Alves Dias,Aston Villa,False,24,15,Manchester City,DEF,2.0,,,,
Scott Carson,Aston Villa,False,24,15,Manchester City,GK,0.0,,,,
Stefan Ortega Moreno,Aston Villa,False,24,15,Manchester City,GK,0.0,,,,
Bernardo Veiga de Carvalho e Silva,Luton,False,24,16,Manchester City,MID,9.0,,,,
Ederson Santana de Moraes,Luton,False,24,16,Manchester City,GK,2.0,,,,
Erling Haaland,Luton,False,24,16,Manchester City,FWD,0.0,,,,
Jack Grealish,Luton,False,24,16,Manchester City,MID,10.0,,,,
John Stones,Luton,False,24,16,Manchester City,DEF,1.0,,,,
Joško Gvardiol,Luton,False,24,16,Manchester City,DEF,2.0,,,,
Julián Álvarez,Luton,False,24,16,Manchester City,FWD,5.0,,,,
Jérémy Doku,Luton,False,24,16,Manchester City,MID,0.0,,,,
Kevin De Bruyne,Luton,False,24,16,Manchester City,MID,0.0,,,,
Kyle Walker,Luton,False,24,16,Manchester City,DEF,2.0,,,,
Manuel Akanji,Luton,False,24,16,Manchester City,DEF,1.0,,,,
Mateo Kovačić,Luton,False,24,16,Manchester City,MID,2.0,,,,
